,id,date,speed,date1,t_date,t_time,holiday,daybefore,is_weekend,pressure,weather1,temper,weather2,weather3,wet,cloud,rain,weather4,weather5,wind,weekday
11884,11884,31/7/2018 17:00,11.44768487,2018/7/31 17:00,2018/7/31,17:00:00,0,0,0,1005.5,33.2,30.2,27.1,25.3,76,65,3.3,9.7,230,18.9,2
11885,11885,31/7/2018 18:00,12.67307982,2018/7/31 18:00,2018/7/31,18:00:00,0,0,0,1005.5,33.2,30.2,27.1,25.3,76,65,3.3,9.7,230,18.9,2
11886,11886,31/7/2018 20:00,40.87494233,2018/7/31 20:00,2018/7/31,20:00:00,0,0,0,1005.5,33.2,30.2,27.1,25.3,76,65,3.3,9.7,230,18.9,2
11887,11887,31/7/2018 22:00,34.79298299,2018/7/31 22:00,2018/7/31,22:00:00,0,0,0,1005.5,33.2,30.2,27.1,25.3,76,65,3.3,9.7,230,18.9,2
11888,11888,1/8/2018 0:00,49.19805019,2018/8/1 0:00,2018/8/1,0:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11889,11889,1/8/2018 2:00,46.8137896,2018/8/1 2:00,2018/8/1,2:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11890,11890,1/8/2018 3:00,48.80014711,2018/8/1 3:00,2018/8/1,3:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11891,11891,1/8/2018 4:00,46.96719684,2018/8/1 4:00,2018/8/1,4:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11892,11892,1/8/2018 8:00,12.84497871,2018/8/1 8:00,2018/8/1,8:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11893,11893,1/8/2018 10:00,20.30703367,2018/8/1 10:00,2018/8/1,10:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11894,11894,1/8/2018 11:00,23.93943148,2018/8/1 11:00,2018/8/1,11:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11895,11895,1/8/2018 13:00,17.15029209,2018/8/1 13:00,2018/8/1,13:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11896,11896,1/8/2018 14:00,14.7682889,2018/8/1 14:00,2018/8/1,14:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11897,11897,1/8/2018 15:00,23.59558876,2018/8/1 15:00,2018/8/1,15:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11898,11898,1/8/2018 19:00,21.00359132,2018/8/1 19:00,2018/8/1,19:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11899,11899,1/8/2018 20:00,41.81014378,2018/8/1 20:00,2018/8/1,20:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11900,11900,1/8/2018 21:00,42.27518949,2018/8/1 21:00,2018/8/1,21:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11901,11901,1/8/2018 23:00,41.35050454,2018/8/1 23:00,2018/8/1,23:00:00,0,0,0,1004.6,32.4,29.9,27.9,25.7,78,76,2.7,5.6,230,20.1,3
11902,11902,2/8/2018 4:00,46.93680183,2018/8/2 4:00,2018/8/2,4:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11903,11903,2/8/2018 5:00,44.2883232,2018/8/2 5:00,2018/8/2,5:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11904,11904,2/8/2018 7:00,31.66062632,2018/8/2 7:00,2018/8/2,7:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11905,11905,2/8/2018 8:00,12.30297366,2018/8/2 8:00,2018/8/2,8:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11906,11906,2/8/2018 9:00,11.76903299,2018/8/2 9:00,2018/8/2,9:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11907,11907,2/8/2018 10:00,17.008357,2018/8/2 10:00,2018/8/2,10:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11908,11908,2/8/2018 12:00,24.293588,2018/8/2 12:00,2018/8/2,12:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11909,11909,2/8/2018 13:00,19.91815298,2018/8/2 13:00,2018/8/2,13:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11910,11910,2/8/2018 14:00,17.62843486,2018/8/2 14:00,2018/8/2,14:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11911,11911,2/8/2018 15:00,17.16342129,2018/8/2 15:00,2018/8/2,15:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11912,11912,2/8/2018 17:00,13.12340151,2018/8/2 17:00,2018/8/2,17:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11913,11913,2/8/2018 18:00,9.360018428,2018/8/2 18:00,2018/8/2,18:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11914,11914,2/8/2018 19:00,23.24278012,2018/8/2 19:00,2018/8/2,19:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11915,11915,2/8/2018 20:00,40.09803889,2018/8/2 20:00,2018/8/2,20:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11916,11916,2/8/2018 22:00,40.66957761,2018/8/2 22:00,2018/8/2,22:00:00,0,0,0,1003.8,32.9,30,26.6,25.6,78,79,6.1,9.1,230,25.9,4
11917,11917,3/8/2018 0:00,45.58774775,2018/8/3 0:00,2018/8/3,0:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11918,11918,3/8/2018 2:00,47.7933226,2018/8/3 2:00,2018/8/3,2:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11919,11919,3/8/2018 3:00,48.54976008,2018/8/3 3:00,2018/8/3,3:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11920,11920,3/8/2018 4:00,46.31277522,2018/8/3 4:00,2018/8/3,4:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11921,11921,3/8/2018 5:00,44.88929902,2018/8/3 5:00,2018/8/3,5:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11922,11922,3/8/2018 7:00,32.3405607,2018/8/3 7:00,2018/8/3,7:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11923,11923,3/8/2018 8:00,13.14533052,2018/8/3 8:00,2018/8/3,8:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11924,11924,3/8/2018 10:00,10.33437897,2018/8/3 10:00,2018/8/3,10:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11925,11925,3/8/2018 11:00,18.69506634,2018/8/3 11:00,2018/8/3,11:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11926,11926,3/8/2018 15:00,19.35686184,2018/8/3 15:00,2018/8/3,15:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11927,11927,3/8/2018 16:00,15.414874,2018/8/3 16:00,2018/8/3,16:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11928,11928,3/8/2018 17:00,13.69734489,2018/8/3 17:00,2018/8/3,17:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11929,11929,3/8/2018 20:00,40.79348583,2018/8/3 20:00,2018/8/3,20:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11930,11930,3/8/2018 21:00,45.37958052,2018/8/3 21:00,2018/8/3,21:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11931,11931,3/8/2018 22:00,34.45499061,2018/8/3 22:00,2018/8/3,22:00:00,0,0,0,1003.4,31.8,30.1,29.1,25.6,77,86,0,6.2,230,22.1,5
11932,11932,4/8/2018 0:00,42.19961791,2018/8/4 0:00,2018/8/4,0:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11933,11933,4/8/2018 4:00,46.885745,2018/8/4 4:00,2018/8/4,4:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11934,11934,4/8/2018 5:00,46.26107027,2018/8/4 5:00,2018/8/4,5:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11935,11935,4/8/2018 9:00,24.53869763,2018/8/4 9:00,2018/8/4,9:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11936,11936,4/8/2018 11:00,34.37289676,2018/8/4 11:00,2018/8/4,11:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11937,11937,4/8/2018 15:00,28.39674932,2018/8/4 15:00,2018/8/4,15:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11938,11938,4/8/2018 16:00,26.58756512,2018/8/4 16:00,2018/8/4,16:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11939,11939,4/8/2018 17:00,28.23727079,2018/8/4 17:00,2018/8/4,17:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11940,11940,4/8/2018 18:00,19.44351,2018/8/4 18:00,2018/8/4,18:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11941,11941,4/8/2018 19:00,32.10671471,2018/8/4 19:00,2018/8/4,19:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11942,11942,4/8/2018 20:00,45.45512219,2018/8/4 20:00,2018/8/4,20:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11943,11943,4/8/2018 21:00,37.65544899,2018/8/4 21:00,2018/8/4,21:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11944,11944,4/8/2018 22:00,35.69244156,2018/8/4 22:00,2018/8/4,22:00:00,0,0,1,1004.7,32.5,29.8,27.3,25.7,79,80,5,5.3,200,10,6
11945,11945,5/8/2018 2:00,47.92651881,2018/8/5 2:00,2018/8/5,2:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11946,11946,5/8/2018 3:00,46.73097562,2018/8/5 3:00,2018/8/5,3:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11947,11947,5/8/2018 6:00,44.78288885,2018/8/5 6:00,2018/8/5,6:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11948,11948,5/8/2018 7:00,41.60373407,2018/8/5 7:00,2018/8/5,7:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11949,11949,5/8/2018 10:00,36.48762092,2018/8/5 10:00,2018/8/5,10:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11950,11950,5/8/2018 14:00,25.70791715,2018/8/5 14:00,2018/8/5,14:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11951,11951,5/8/2018 15:00,31.48385452,2018/8/5 15:00,2018/8/5,15:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11952,11952,5/8/2018 16:00,40.67407334,2018/8/5 16:00,2018/8/5,16:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11953,11953,5/8/2018 17:00,44.45077943,2018/8/5 17:00,2018/8/5,17:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11954,11954,5/8/2018 18:00,41.32485813,2018/8/5 18:00,2018/8/5,18:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11955,11955,5/8/2018 19:00,45.47432922,2018/8/5 19:00,2018/8/5,19:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11956,11956,5/8/2018 20:00,44.31336328,2018/8/5 20:00,2018/8/5,20:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11957,11957,5/8/2018 21:00,37.23005135,2018/8/5 21:00,2018/8/5,21:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11958,11958,5/8/2018 22:00,31.96888293,2018/8/5 22:00,2018/8/5,22:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11959,11959,5/8/2018 23:00,42.02309009,2018/8/5 23:00,2018/8/5,23:00:00,0,0,1,1005.9,33.1,30.3,28.9,25.8,77,84,0.5,5.6,140,7.3,7
11960,11960,6/8/2018 0:00,47.0684148,2018/8/6 0:00,2018/8/6,0:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11961,11961,6/8/2018 1:00,47.44061692,2018/8/6 1:00,2018/8/6,1:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11962,11962,6/8/2018 2:00,47.44918678,2018/8/6 2:00,2018/8/6,2:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11963,11963,6/8/2018 4:00,46.51044283,2018/8/6 4:00,2018/8/6,4:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11964,11964,6/8/2018 5:00,47.08532702,2018/8/6 5:00,2018/8/6,5:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11965,11965,6/8/2018 6:00,45.71203414,2018/8/6 6:00,2018/8/6,6:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11966,11966,6/8/2018 8:00,14.95589326,2018/8/6 8:00,2018/8/6,8:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11967,11967,6/8/2018 9:00,18.03060696,2018/8/6 9:00,2018/8/6,9:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11968,11968,6/8/2018 10:00,20.0919406,2018/8/6 10:00,2018/8/6,10:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11969,11969,6/8/2018 11:00,20.09528465,2018/8/6 11:00,2018/8/6,11:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11970,11970,6/8/2018 14:00,16.08186251,2018/8/6 14:00,2018/8/6,14:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11971,11971,6/8/2018 16:00,22.3814196,2018/8/6 16:00,2018/8/6,16:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11972,11972,6/8/2018 18:00,13.67178318,2018/8/6 18:00,2018/8/6,18:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11973,11973,6/8/2018 20:00,39.13130439,2018/8/6 20:00,2018/8/6,20:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11974,11974,6/8/2018 22:00,38.23346237,2018/8/6 22:00,2018/8/6,22:00:00,0,0,0,1005.4,33.8,30.2,28.8,25.5,76,84,0,5.1,90,7.3,1
11975,11975,7/8/2018 0:00,46.90659,2018/8/7 0:00,2018/8/7,0:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11976,11976,7/8/2018 1:00,50.69277978,2018/8/7 1:00,2018/8/7,1:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11977,11977,7/8/2018 3:00,49.8675438,2018/8/7 3:00,2018/8/7,3:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11978,11978,7/8/2018 4:00,46.42961583,2018/8/7 4:00,2018/8/7,4:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11979,11979,7/8/2018 5:00,46.08224032,2018/8/7 5:00,2018/8/7,5:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11980,11980,7/8/2018 6:00,43.87351132,2018/8/7 6:00,2018/8/7,6:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11981,11981,7/8/2018 7:00,36.01706158,2018/8/7 7:00,2018/8/7,7:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11982,11982,7/8/2018 10:00,25.35586686,2018/8/7 10:00,2018/8/7,10:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11983,11983,7/8/2018 12:00,13.54128657,2018/8/7 12:00,2018/8/7,12:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11984,11984,7/8/2018 13:00,20.1930551,2018/8/7 13:00,2018/8/7,13:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11985,11985,7/8/2018 15:00,22.41890919,2018/8/7 15:00,2018/8/7,15:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11986,11986,7/8/2018 16:00,24.97325086,2018/8/7 16:00,2018/8/7,16:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11987,11987,7/8/2018 17:00,15.98526609,2018/8/7 17:00,2018/8/7,17:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11988,11988,7/8/2018 19:00,26.80454106,2018/8/7 19:00,2018/8/7,19:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11989,11989,7/8/2018 20:00,38.58564784,2018/8/7 20:00,2018/8/7,20:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11990,11990,7/8/2018 21:00,43.72015844,2018/8/7 21:00,2018/8/7,21:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11991,11991,7/8/2018 22:00,39.17539027,2018/8/7 22:00,2018/8/7,22:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11992,11992,7/8/2018 23:00,41.54679851,2018/8/7 23:00,2018/8/7,23:00:00,0,0,0,1004.4,34.2,30,28.4,25.6,78,78,0,5.1,80,9.5,2
11993,11993,8/8/2018 0:00,47.68326111,2018/8/8 0:00,2018/8/8,0:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
11994,11994,8/8/2018 1:00,48.9608223,2018/8/8 1:00,2018/8/8,1:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
11995,11995,8/8/2018 2:00,48.96791982,2018/8/8 2:00,2018/8/8,2:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
11996,11996,8/8/2018 3:00,47.12728866,2018/8/8 3:00,2018/8/8,3:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
11997,11997,8/8/2018 4:00,46.15268817,2018/8/8 4:00,2018/8/8,4:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
11998,11998,8/8/2018 5:00,48.39943155,2018/8/8 5:00,2018/8/8,5:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
11999,11999,8/8/2018 6:00,45.8862371,2018/8/8 6:00,2018/8/8,6:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12000,12000,8/8/2018 7:00,33.63075379,2018/8/8 7:00,2018/8/8,7:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12001,12001,8/8/2018 8:00,16.40768947,2018/8/8 8:00,2018/8/8,8:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12002,12002,8/8/2018 10:00,22.02256883,2018/8/8 10:00,2018/8/8,10:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12003,12003,8/8/2018 12:00,13.58146436,2018/8/8 12:00,2018/8/8,12:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12004,12004,8/8/2018 14:00,15.36556763,2018/8/8 14:00,2018/8/8,14:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12005,12005,8/8/2018 16:00,23.4693822,2018/8/8 16:00,2018/8/8,16:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12006,12006,8/8/2018 18:00,10.40432529,2018/8/8 18:00,2018/8/8,18:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12007,12007,8/8/2018 19:00,17.25985352,2018/8/8 19:00,2018/8/8,19:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12008,12008,8/8/2018 21:00,33.9031652,2018/8/8 21:00,2018/8/8,21:00:00,0,0,0,1004.2,33.9,30.3,27.1,25.4,75,72,0.5,8.6,90,27.1,3
12009,12009,9/8/2018 1:00,49.58837198,2018/8/9 1:00,2018/8/9,1:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12010,12010,9/8/2018 3:00,49.22619681,2018/8/9 3:00,2018/8/9,3:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12011,12011,9/8/2018 5:00,45.34871919,2018/8/9 5:00,2018/8/9,5:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12012,12012,9/8/2018 6:00,44.88505851,2018/8/9 6:00,2018/8/9,6:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12013,12013,9/8/2018 7:00,34.97410597,2018/8/9 7:00,2018/8/9,7:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12014,12014,9/8/2018 8:00,14.35629491,2018/8/9 8:00,2018/8/9,8:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12015,12015,9/8/2018 9:00,11.47830715,2018/8/9 9:00,2018/8/9,9:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12016,12016,9/8/2018 10:00,13.78051765,2018/8/9 10:00,2018/8/9,10:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12017,12017,9/8/2018 14:00,25.44032139,2018/8/9 14:00,2018/8/9,14:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12018,12018,9/8/2018 15:00,26.57537249,2018/8/9 15:00,2018/8/9,15:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12019,12019,9/8/2018 18:00,12.39703588,2018/8/9 18:00,2018/8/9,18:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12020,12020,9/8/2018 19:00,24.11591485,2018/8/9 19:00,2018/8/9,19:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12021,12021,9/8/2018 20:00,40.15222623,2018/8/9 20:00,2018/8/9,20:00:00,0,0,0,1003.3,33.6,30.4,29.2,25.1,74,79,0,7.8,80,38.5,4
12022,12022,10/8/2018 0:00,48.57164188,2018/8/10 0:00,2018/8/10,0:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12023,12023,10/8/2018 1:00,48.21987479,2018/8/10 1:00,2018/8/10,1:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12024,12024,10/8/2018 2:00,46.43557702,2018/8/10 2:00,2018/8/10,2:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12025,12025,10/8/2018 3:00,48.555588,2018/8/10 3:00,2018/8/10,3:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12026,12026,10/8/2018 5:00,47.55462941,2018/8/10 5:00,2018/8/10,5:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12027,12027,10/8/2018 7:00,35.60415811,2018/8/10 7:00,2018/8/10,7:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12028,12028,10/8/2018 8:00,16.28919165,2018/8/10 8:00,2018/8/10,8:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12029,12029,10/8/2018 9:00,14.79137448,2018/8/10 9:00,2018/8/10,9:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12030,12030,10/8/2018 10:00,12.03216308,2018/8/10 10:00,2018/8/10,10:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12031,12031,10/8/2018 12:00,12.92740923,2018/8/10 12:00,2018/8/10,12:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12032,12032,10/8/2018 16:00,12.01978814,2018/8/10 16:00,2018/8/10,16:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12033,12033,10/8/2018 17:00,3.631094364,2018/8/10 17:00,2018/8/10,17:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
12034,12034,10/8/2018 19:00,21.13283542,2018/8/10 19:00,2018/8/10,19:00:00,0,0,0,1001.7,29.5,27.2,26,25.9,92,91,47.9,0.6,80,25.5,5
